time,mv
01.00,62.4
01.04,62.2
01.06,62.4
01.08,61.9
01.10,62.2
01.14,62.7
01.16,62.4
01.18,63.2
01.20,62.9
01.22,62.4
01.26,62.2
01.28,63.4
01.30,62.4
01.32,62.2
01.34,61.9
01.36,62.2
01.38,61.7
01.40,61.9
01.42,62.4
01.44,61.9
01.46,61.7
01.48,62.9
01.50,61.9
01.52,61.5
01.54,62.7
01.56,62.4
01.58,62.7
02.00,61.7
02.02,62.2
02.06,61.2
02.08,62.2
02.10,62.4
02.12,62.2
02.14,62.4
02.16,61.5
02.18,61.9
02.20,62.7
02.22,61.9
02.26,61.7
02.28,61.5
02.32,61.9
02.34,62.2
02.38,61.7
02.40,61.5
02.42,61.9
02.46,61.7
02.48,61.9
02.50,61.2
02.54,61
02.56,60.7
02.58,61.5
03.00,61.7
03.04,60.7
03.06,61
03.08,61.7
03.10,61.2
03.12,61
03.14,61.2
03.16,60.7
03.20,60.5
03.22,61.2
03.30,61.7
03.32,61.2
03.34,60.5
03.38,61.2
03.40,61.7
03.42,61.2
03.44,61.5
03.46,60.7
03.50,61
03.52,61.2
03.54,60.7
03.56,61.7
03.58,60.2
04.00,60.7
04.02,61.7
04.04,61.5
04.06,61.2
04.08,61
04.10,60.2
04.12,60
04.14,61
04.16,60.5
04.20,61.5
04.22,60.7
04.26,61
04.28,61.5
04.30,60.7
04.32,61.2
04.34,60.5
04.36,60.7
04.38,61.5
04.40,60.5
04.42,60.7
04.44,60.2
04.46,60.7
04.48,61
04.52,60.5
04.54,61
04.56,61.2
05.00,60.7
05.02,61
05.04,60.7
05.08,60.5
05.10,61
05.12,60.2
05.14,59.7
05.16,60.2
05.20,60
05.22,60.2
05.24,60.5
05.26,60.7
05.28,61
05.30,61.2
05.32,60.2
05.34,60
05.36,60.5
05.38,60.7
05.42,60.5
05.46,60
05.50,60.2
05.52,59.5
05.54,60
05.56,61
05.58,60.5
06.00,60
06.02,60.5
06.08,60
06.12,60.2
06.14,60.7
06.16,61
06.18,59.7
06.20,60
06.22,59.5
06.24,60.7
06.26,59.7
06.30,60
06.36,60.2
06.38,60
06.42,59.5
06.44,59
06.46,59.7
06.48,59.3
06.50,59
06.52,60.2
06.54,59.7
06.56,59.5
06.58,60
07.02,60.7
07.04,59.5
07.08,58.5
07.10,59.5
07.12,59.7
07.14,59.3
07.16,59.7
07.20,59.5
07.22,59
07.24,58.8
07.26,59.5
07.28,59.7
07.30,59.3
07.32,59.7
07.34,59.5
07.36,59.3
07.40,60.2
07.42,59.7
07.44,59.3
07.46,59
07.48,59.5
07.52,59.3
07.54,60
07.56,59.3
07.58,60
08.00,59.7
08.04,59
08.06,59.5
08.12,59.3
08.16,58.8
08.18,59.3
08.20,59.7
08.22,59.5
08.26,59.7
08.28,59
08.30,59.3
08.34,58.8
08.36,59
08.38,58.8
08.40,59.3
08.42,59.5
08.44,59
08.46,58.8
08.48,59.3
08.50,59.5
08.52,59.7
08.54,59.3
08.56,58.5
08.58,58.3
09.00,58.5
09.02,59.3
09.04,59
09.06,59.5
09.08,58.8
09.10,58.5
09.12,58.3
09.14,59
09.16,59.3
09.18,58.5
09.20,58.3
09.24,58.8
09.26,58
09.28,58.5
09.30,58.8
09.32,58.3
09.34,58.5
09.36,59
09.38,58
09.40,58.5
09.42,58.8
09.44,58.3
09.46,58.8
09.50,59
09.54,59.5
09.56,59.3
09.58,58.5
10.00,58
10.02,59
10.06,58.5
10.08,59
10.12,58.5
10.14,59
10.16,59.5
10.18,59.3
10.20,58.8
10.24,59
10.28,58.3
10.30,59
10.32,59.3
10.36,59
10.38,58.8
10.42,58
10.44,58.8
10.48,58.3
10.50,59
10.52,58.8
10.54,59
10.56,59.3
10.58,59.5
11.00,59
11.02,58.8
11.04,59.5
11.06,59
11.08,58.5
11.10,58.8
11.12,58.3
11.14,58.5
11.16,58.8
11.18,58.5
11.20,59
11.22,58.8
11.24,59.7
11.26,58.8
11.28,58.5
11.32,59.5
11.34,59
11.35,59
11.36,58.8
11.38,59.5
11.40,59
11.42,58.3
11.44,59.3
11.46,58.8
11.48,59
11.50,58.3
11.52,58.8
11.54,59
11.56,59.3
11.58,58.5
12.00,59
12.02,58.8
12.04,59
12.06,59.3
12.08,59.5
12.10,60
12.12,59.7
12.14,60
12.16,59.7
12.18,59.3
12.22,59.5
12.24,59.3
12.26,59
12.30,59.7
12.32,59.3
12.34,58.8
12.36,59.5
12.38,59.3
12.40,58.5
12.42,58.8
12.44,59.3
12.48,59
12.50,59.5
12.52,59.3
12.54,58.8
12.56,59.7
12.58,59.3
13.04,58
13.06,59
13.12,59.3
13.14,58.8
13.16,59
13.18,58.5
13.20,59.5
13.22,59.3
13.26,59.5
13.30,59.3
13.32,59.7
13.34,59.3
13.38,59
13.40,58.8
13.42,59.3
13.44,59.5
13.46,58.8
13.48,59
13.52,59.5
13.54,59.3
13.56,58.8
13.58,58.5
14.00,58.8
14.02,59
14.04,59.3
14.06,58.8
14.08,58.5
14.10,58.8
14.12,59
14.14,58.8
14.16,58.5
14.18,59
14.24,58.8
14.26,59.3
14.28,59
14.30,59.3
14.32,58.8
14.34,59.3
14.38,59.7
14.40,59.5
14.44,59.3
14.46,59.5
14.48,59.7
14.52,59.5
14.54,59
14.56,59.7
14.58,60.2
15.00,59.7
15.02,61
15.04,60.2
15.06,59.5
15.08,59.7
15.10,60
15.12,59.3
15.14,60
15.16,59.5
15.20,59.7
15.22,59.5
15.28,60.2
15.32,60
15.34,59.7
15.36,60.2
15.38,60
15.40,59.5
15.42,60.2
15.44,59
15.46,59.3
15.48,59
15.50,59.5
15.54,60
15.56,59.5
16.00,59.3
16.02,60.5
16.04,60
16.08,59.5
16.10,59
16.12,59.3
16.14,59
16.16,59.3
16.18,59
16.20,59.3
16.22,59.5
16.24,59.7
16.26,59.5
16.28,59.3
16.30,59.5
16.32,59.3
16.34,59
16.36,59.7
16.38,59.3
16.42,58.5
16.44,59
16.46,59.3
16.48,59
16.50,60
16.52,59.5
16.54,60
16.56,59.3
16.58,59.7
17.00,60
17.02,59.5
17.04,59.3
17.06,59
17.10,59.3
17.12,59.5
17.16,59
17.18,58.8
17.22,59
17.24,59.3
17.26,59
17.28,59.5
17.30,59.7
17.32,59.3
17.34,58.8
17.36,58.5
17.38,59
17.44,58.3
17.46,59.5
17.48,59
17.52,59.3
17.56,58.8
17.58,59.3
18.00,59
18.02,58.8
18.04,58.3
18.06,59.3
18.08,59.5
18.12,59.3
18.14,59
18.16,59.5
18.18,59
18.20,59.3
18.22,58.3
18.24,57.8
18.26,58.8
18.28,58.3
18.30,59.3
18.32,58.5
18.34,58
18.36,58.8
18.40,58.5
18.42,58.3
18.44,57.8
18.46,57.3
18.48,58
18.50,58.5
18.54,58.3
18.56,59
19.00,59.5
19.02,58
19.04,58.8
19.06,58.5
19.08,57.8
19.10,58.3
19.12,58
19.14,58.3
19.20,58.5
19.22,58.8
19.24,58.3
19.26,58
19.28,57.8
19.30,58.3
19.34,58.8
19.35,58.8
19.38,58.3
19.40,58.8
19.42,58.5
19.46,57.8
19.48,58.5
19.54,58.8
19.56,58.5
19.58,58
20.04,59
20.06,58
20.08,58.3
20.12,59.3
20.16,58.3
20.20,58.8
20.22,58.3
20.26,58.5
20.28,57.5
20.30,58.3
20.32,58.8
20.34,58.3
20.36,58
20.38,57.5
20.40,57.3
20.42,57.8
20.44,58
20.46,57.3
20.48,57.8
20.50,58.3
20.54,57.8
20.56,58
20.58,57.1
21.00,57.3
21.02,58.3
21.04,57.8
21.06,58
21.08,58.3
21.12,57.5
21.16,58.3
21.18,58.5
21.20,58.3
21.22,57.8
21.24,57.3
21.26,57.8
21.30,57.3
21.32,57.5
21.34,58.8
21.36,58
21.38,57.3
21.40,57.8
21.44,58
21.46,57.5
21.50,57.1
21.52,58
21.54,57.5
21.56,57.3
21.58,57.8
22.00,58
22.02,57.8
22.06,57.3
22.08,57.8
22.10,57.5
22.14,57.3
22.16,58
22.18,57.8
22.20,57.3
22.24,57.5
22.26,57.8
22.28,57.3
22.30,57.1
22.32,57.8
22.34,57.3
22.36,57.1
22.38,58
22.42,57.3
22.48,57.5
22.50,57.8
22.58,57.5
23.00,57.1
23.02,56.8
23.04,57.3
23.06,57.1
23.08,57.3
23.10,57.5
23.12,56.3
23.14,56.8
23.16,57.1
23.18,56.6
23.22,57.3
23.24,57.5
23.26,58
23.28,57.8
23.30,57.1
23.32,57.8
23.36,58
23.38,57.3
23.40,56.8
23.42,57.3
23.44,57.5
23.46,57.3
23.48,56.8
23.50,56.3
23.52,56.6
23.54,56.3
23.56,57.1
23.58,56.8
24.00,57.5
24.02,57.1
24.04,57.3
24.06,56.8
24.08,57.3
24.10,57.5
24.12,57.8
24.14,57.5
24.16,57.3
24.18,58
24.20,57.8
24.24,57.1
24.26,57.3
24.28,57.1
24.30,57.5
24.32,56.8
24.34,57.8
24.36,57.5
24.38,57.1
24.40,57.5
24.42,57.8
24.44,57.1
24.46,56.8
24.48,57.3
24.50,57.5
24.52,57.3
24.56,56.6
24.58,56.8
25.00,57.5
25.02,57.1
25.04,57.5
25.08,56.8
25.16,57.3
25.18,56.6
25.20,57.3
25.22,57.1
25.24,56.6
25.26,56.8
25.28,56.3
25.30,57.1
25.32,57.3
25.36,57.5
25.38,56.6
25.42,57.1
25.44,56.8
25.46,57.1
25.52,57.5
25.54,57.1
25.58,58
26.00,57.5
26.04,57.3
26.06,58
26.08,57.8
26.10,57.5
26.12,57.1
26.14,57.8
26.16,57.3
26.18,57.5
26.20,56.6
26.22,57.1
26.24,57.3
26.26,57.5
26.30,58
26.32,57.3
26.34,58
26.38,57.8
26.40,57.5
26.42,57.8
26.52,57.5
26.54,57.1
26.56,57.3
26.58,57.1
27.02,57.8
27.04,56.8
27.06,57.5
27.08,57.3
27.10,57.8
27.12,57.1
27.16,56.8
27.18,57.1
27.20,56.8
27.22,56.6
27.24,57.5
27.28,56.8
27.30,57.1
27.32,57.3
27.34,57.1
27.35,57.1
27.36,56.8
27.38,56.6
27.40,56.8
27.42,56.6
27.44,57.8
27.46,57.5
27.48,57.3
27.50,57.1
27.52,57.3
27.56,57.8
28.00,56.6
28.02,57.1
28.08,56.8
28.12,57.5
28.18,56.8
28.20,57.3
28.22,57.1
28.26,56.6
28.28,57.3
28.30,57.1
28.32,57.5
28.36,56.6
28.38,57.1
28.42,56.6
28.44,56.8
28.46,56.6
28.48,58
28.50,56.8
28.52,57.3
28.54,57.5
29.00,57.1
29.02,57.5
29.04,57.3
29.06,56.6
29.10,57.1
29.12,57.3
29.14,57.1
29.16,57.3
29.18,57.1
29.20,56.6
29.22,57.1
29.24,56.8
29.30,56.3
29.34,56.8
29.36,56.3
29.38,56.8
29.40,57.5
29.42,56.6
29.44,57.3
29.46,56.6
29.48,56.8
29.50,56.3
29.52,57.1
29.54,56.3
29.58,55.8
30.00,56.6
30.02,57.1
30.06,56.6
30.08,56.8
30.10,57.3
30.12,56.3
30.14,56.6
30.16,56.3
30.18,56.1
30.20,57.1
30.22,56.6
30.24,55.8
30.26,56.1
30.28,56.3
30.30,56.8
30.32,56.6
30.36,56.8
30.38,56.6
30.40,56.8
30.42,56.3
30.44,56.6
30.46,56.3
30.48,56.8
30.50,56.3
30.56,55.8
30.58,56.3
31.00,56.1
31.02,56.3
31.04,55.8
31.08,56.1
31.10,56.3
31.12,55.8
31.14,56.6
31.20,56.3
31.24,56.1
31.26,56.6
31.28,55.8
31.32,55.6
31.34,56.3
31.36,56.1
31.42,56.8
31.44,56.3
31.46,55.6
31.50,56.3
31.56,55.8
31.58,55.6
32.00,55.8
32.04,56.3
32.06,55.8
32.08,56.1
32.10,56.6
32.14,56.1
32.22,55.6
32.24,55.3
32.28,55.6
32.30,56.1
32.32,56.3
32.34,55.8
32.36,56.1
32.38,56.3
32.40,55.6
32.42,54.9
32.44,55.6
32.48,56.1
32.50,55.3
32.52,55.1
32.54,56.1
32.56,55.6
33.00,55.8
33.04,55.3
33.06,54.9
33.10,55.1
33.12,55.8
33.14,55.6
33.16,55.3
33.18,54.9
33.20,55.1
33.22,54.6
33.24,55.3
33.28,54.9
33.30,55.6
33.34,54.9
33.38,55.1
33.40,55.3
33.42,54.9
33.44,55.1
33.46,54.9
33.48,55.6
33.50,54.4
33.52,55.1
33.54,55.6
33.56,54.9
33.58,55.3
34.00,55.8
34.02,55.6
34.04,55.3
34.06,55.8
34.08,55.3
34.10,54.6
34.12,54.9
34.14,55.1
34.16,55.3
34.18,55.1
34.20,55.8
34.22,55.6
34.24,55.8
34.26,56.1
34.28,54.9
34.30,55.6
34.32,55.8
34.34,55.6
34.36,55.3
34.38,54.9
34.42,55.1
34.44,54.6
34.46,54.9
34.48,55.3
34.50,54.6
34.54,54.9
34.56,55.1
34.58,54.9
35.00,54.4
35.02,55.1
35.04,54.6
35.06,55.1
35.08,54.9
35.10,54.6
35.12,55.1
35.16,54.9
35.18,55.1
35.24,54.4
35.26,54.9
35.28,53.6
35.30,53.9
35.32,55.1
35.37,55.1
35.38,54.9
35.40,54.4
35.44,54.9
35.46,55.1
35.48,54.4
35.50,54.9
35.52,54.1
35.54,54.4
35.56,54.9
35.58,54.1
36.00,54.4
36.02,54.9
36.04,54.1
36.06,53.9
36.08,54.6
36.10,54.4
36.12,53.6
36.14,54.1
36.16,53.9
36.18,54.4
36.20,54.6
36.24,54.4
36.30,54.9
36.32,53.9
36.34,54.6
36.36,54.9
36.38,54.6
36.40,53.9
36.44,54.4
36.46,54.9
36.48,54.4
36.50,54.1
36.56,53.9
36.58,54.4
37.00,53.9
37.02,54.4
37.04,53.9
37.08,54.4
37.10,53.9
37.14,54.1
37.16,53.9
37.18,53.4
37.22,53.6
37.24,53.2
37.26,54.1
37.30,53.6
37.32,53.9
37.36,54.4
37.38,53.9
37.40,53.4
37.44,53.9
37.46,53.6
37.48,53.2
37.50,53.9
37.52,53.4
37.54,52.9
37.56,53.2
37.58,54.1
38.00,53.6
38.04,52.9
38.06,53.4
38.08,53.2
38.10,53.6
38.14,53.9
38.16,53.6
38.20,54.4
38.22,53.9
38.24,54.1
38.26,53.4
38.32,52.9
38.34,53.6
38.36,52.9
38.38,53.4
38.40,53.2
38.42,53.9
38.44,53.6
38.46,53.2
38.48,52.9
38.50,53.4
38.52,54.1
38.54,53.6
39.00,53.2
39.02,53.9
39.04,53.2
39.06,53.4
39.16,52.9
39.18,52.7
39.22,52.9
39.24,52.7
39.26,53.4
39.28,53.2
39.30,52.9
39.32,52.7
39.34,53.2
39.36,52.4
39.38,53.2
39.40,52.9
39.42,53.2
39.46,53.4
39.48,52.4
39.52,52.9
39.54,52.7
39.56,52.9
39.58,51.9
40.00,52.9
40.02,53.2
40.04,52.2
40.06,52.7
40.08,52.9
40.10,52.7
40.12,52.9
40.16,52.7
40.20,52.4
40.24,53.4
40.28,52.7
40.30,52.2
40.32,52.9
40.34,52.4
40.36,51.9
40.38,52.2
40.42,52.4
40.44,52.7
40.46,52.4
40.50,52.7
40.52,51.9
40.54,52.7
40.56,52.9
40.58,52.4
41.00,52.7
41.04,52.9
41.06,52.4
41.08,52.9
41.10,51.9
41.12,52.2
41.14,52.7
41.16,52.4
41.18,52.7
41.22,51.9
41.24,52.4
41.26,52.2
41.32,52.7
41.34,52.2
41.38,52.4
41.48,51.9
41.52,52.4
41.56,52.2
42.00,52.4
42.02,52.2
42.04,51.9
42.06,52.7
42.08,51.9
42.10,51.7
42.12,51.4
42.14,52.2
42.16,51.9
42.22,51.4
42.24,52.2
42.26,51
42.28,51.7
42.30,51.9
42.32,51.4
42.36,52.2
42.38,51.2
42.40,51.9
42.42,52.2
42.50,51.4
42.52,51.7
42.54,51.9
42.56,51.2
42.58,52.2
43.00,51.4
43.02,51.9
43.04,51.2
43.06,51.9
43.08,51.2
43.10,51.4
43.12,51.7
43.14,51.2
43.16,50.7
43.18,51.2
43.20,51.4
43.26,51.2
43.28,51.4
43.30,51.2
43.32,50.5
43.34,51.7
43.36,52.4
43.37,52.4
43.38,52.2
43.40,51.4
43.42,51
43.46,51.7
43.48,51.4
43.50,51.7
43.52,51
43.54,51.2
43.56,50.7
43.58,51.2
44.00,51.9
44.02,50.7
44.06,51
44.08,51.7
44.10,51.2
44.12,51.4
44.16,50.5
44.18,51
44.22,51.4
44.24,51.2
44.28,51.4
44.30,51.7
44.32,50.7
44.34,50
44.36,51.4
44.40,51.7
44.42,51
44.44,51.2
44.46,51
44.48,50.7
44.50,51.4
44.54,50.7
44.56,51.2
44.58,50.7
45.00,50
45.02,50.7
45.04,51
45.06,51.2
45.10,50.7
45.12,51
45.14,50
45.16,51
45.18,51.4
45.20,51.2
45.22,51
45.24,50.7
45.26,50.5
45.28,51
45.30,51.2
45.34,50.5
45.36,51
45.38,50.5
45.40,50.7
45.44,51
45.46,50.7
45.48,51
45.50,50.7
45.52,50.5
45.54,50.7
45.56,50.2
45.58,50.7
46.00,50.2
46.04,51.4
46.06,51
46.08,50.2
46.12,49.5
46.14,50
46.16,50.2
46.18,51
46.20,50.7
46.22,51
46.24,50.5
46.26,49.5
46.28,50.5
46.32,50
46.34,50.5
46.36,50.7
46.38,50
46.44,50.5
46.46,50
46.48,50.5
46.50,50
46.52,50.7
46.54,50.5
46.58,50.7
47.00,50.2
47.02,50.7
47.04,50.5
47.06,50.2
47.10,50.5
47.12,50.7
47.14,50.5
47.16,50
47.18,50.5
47.20,50.2
47.22,50
47.26,50.2
47.28,50.5
47.30,50
47.32,49.7
47.34,49.5
47.36,50
47.38,49.7
47.40,50
47.42,49.5
47.44,50
47.46,50.5
47.48,50
47.50,50.2
47.52,50.5
47.54,49.7
48.00,50.5
48.02,50.2
48.04,50
48.06,49.7
48.08,49.5
48.10,49.7
48.12,49.2
48.14,49.7
48.18,50
48.20,50.2
48.22,50
48.24,49.5
48.26,50.2
48.28,50.5
48.30,50
48.32,49.2
48.36,49.7
48.38,50
48.44,49.7
48.48,50.5
48.50,49.7
48.54,50
48.56,49.5
49.00,50.5
49.02,49.7
49.04,49
49.06,50.5
49.08,50
49.10,49.2
49.12,49
49.14,49.2
49.16,49.5
49.20,50
49.22,49.5
49.24,49.2
49.26,49.5
49.28,49
49.30,48.5
49.32,49.5
49.34,49.2
49.38,49.7
49.40,49.5
49.42,49.2
49.44,49.5
49.46,49.2
49.48,49.5
49.52,49
49.54,49.2
49.56,49
49.58,49.7
50.00,49.2
50.04,49
50.08,49.2
50.12,49.5
50.14,49
50.16,49.7
50.18,49.5
50.20,49
50.22,48
50.24,48.5
50.26,48.8
50.30,48.3
50.32,48.8
50.34,49.2
50.36,49
50.42,48.5
50.44,49.2
50.46,49
50.48,49.5
50.50,48.8
50.52,49.2
50.54,48.8
50.56,49.2
51.00,50
51.02,49.7
51.04,49.5
51.08,49
51.14,49.2
51.16,48.8
51.18,49
51.20,49.5
51.22,49.2
51.26,49
51.28,48.8
51.30,49.2
51.32,49
51.34,49.2
51.36,49.2
51.38,48.8
51.40,49.7
51.42,48.8
51.46,49.2
51.48,49
51.54,48.8
51.56,49.2
51.58,48.8
52.00,49
52.02,48.8
52.04,48.3
52.06,49.2
52.08,49
52.10,48.5
52.12,48.8
52.16,48.3
52.18,48.8
52.20,48.5
52.22,50.2
52.24,49
52.26,48.5
52.28,47.8
52.30,48.3
52.34,48.8
52.36,49.2
52.38,48.3
52.40,48.8
52.42,48.3
52.44,49
52.46,48.3
52.48,48
52.50,48.5
52.52,48
52.54,48.3
53.00,48.8
53.02,48.3
53.04,48
53.10,49
53.12,48.5
53.14,48.3
53.18,48.5
53.20,48.8
53.22,48.3
53.24,48
53.26,48.5
53.28,49.5
53.30,48.5
53.32,48.3
53.38,48.8
53.40,48.3
53.42,47.8
53.46,48
53.48,47.5
53.52,48.3
53.54,48
53.56,47.8
53.58,48
54.00,48.3
54.02,47.8
54.04,48.5
54.06,48
54.08,48.3
54.10,48
54.12,48.3
54.14,48
54.18,48.3
54.20,48
54.22,47.5
54.24,48
54.28,47.3
54.30,48
54.32,48.8
54.34,48
54.36,47.5
54.38,47.8
54.40,47.5
54.42,47.8
54.44,47.3
54.48,47
54.50,47.5
54.56,47.3
54.58,47.8
55.04,48.5
55.06,47.8
55.08,48
55.10,47.8
55.12,47.5
55.16,48
55.18,47.3
55.20,47.5
55.22,47.3
55.24,47.5
55.28,47.8
55.30,47.3
55.32,47.5
55.34,47
55.36,47.3
55.38,48
55.40,46.6
55.42,47.8
55.44,47
55.46,47.3
55.48,47
55.50,47.5
55.52,47.3
55.54,48
55.56,47.8
55.58,47.3
56.00,47.8
56.04,47
56.06,47.5
56.10,47.8
56.16,47
56.18,47.8
56.20,47.5
56.22,47.3
56.26,47.8
56.30,47.5
56.36,48.3
56.38,47
56.40,47.5
56.42,47.8
56.44,47.5
56.52,46.6
56.54,47
56.56,47.3
56.58,46.8
57.00,46.6
57.02,47.3
57.04,47.5
57.06,48
57.08,47.5
57.16,46.8
57.22,48
57.24,48.3
57.26,47.3
57.28,47
57.32,47.3
57.34,48
57.36,47.3
57.38,48.3
57.40,47.3
57.44,47.8
57.46,47
57.54,46.6
57.58,48
58.00,47.5
58.02,47
58.04,47.3
58.06,47.8
58.08,47
58.10,46.6
58.12,47.8
58.14,46.8
58.16,46.6
58.20,47
58.22,46.8
58.26,47.3
58.28,46.8
58.30,46.3
58.34,46.8
58.38,46.3
58.40,47.3
58.42,47.5
58.44,47
58.48,46.8
58.50,46.1
58.52,45.8
58.54,46.6
58.56,46.3
58.58,46.8
59.04,46.3
59.06,46.1
59.08,46.6
59.10,47
59.14,46.8
59.16,46.1
59.18,47.3
59.20,46.8
59.26,47.5
59.28,47.3
59.30,46.8
59.32,46.6
59.34,45.8
59.36,46.1
59.38,46.3
59.40,46.8
59.42,46.6
59.44,46.3
59.46,47.5
59.48,46.8
59.50,46.3
59.52,45.8
59.54,46.3
59.56,46.8
59.58,47
00.00,46.6
00.02,47
00.04,45.8
00.06,46.6
00.08,46.1
00.10,46.3
00.12,46.6
00.16,46.1
00.18,46.3
00.20,45.8
00.22,46.6
00.24,46.1
00.26,46.3
00.30,46.8
00.34,46.6
00.36,46.1
00.38,46.3
00.40,46.6
00.42,45.8
00.44,46.1
00.46,46.3
00.48,46.1
00.50,46.6
00.52,46.1
00.56,46.3
01.00,46.1
01.02,45.6
01.04,45.8
01.06,46.1
01.08,46.8
01.10,47
01.12,46.6
01.14,46.3
01.20,45.8
01.22,45.6
01.24,46.3
01.28,46.1
01.32,45.8
01.34,45.3
01.36,46.3
01.38,45.8
01.40,45.6
01.42,46.6
01.44,46.3
01.46,46.1
01.50,45.6
01.52,46.3
01.54,47
01.56,46.1
01.58,45.3
02.00,46.1
02.02,46.3
02.04,45.8
02.08,45.6
02.10,45.8
02.12,46.1
02.16,46.3
02.18,46.1
02.20,45.8
02.22,45.3
02.24,45.1
02.26,45.3
02.28,45.8
02.30,46.1
02.32,45.3
02.34,45.8
02.36,45.6
02.38,46.1
02.40,45.8
02.46,46.1
02.48,45.8
02.50,46.3
02.52,46.1
02.54,45.3
02.56,45.6
03.00,45.8
03.02,45.3
03.06,45.6
03.08,45.8
03.12,46.1
03.14,45.6
03.16,46.1
03.18,45.8
03.22,46.3
03.26,45.3
03.30,45.6
03.32,45.1
03.34,45.6
03.38,46.1
03.40,45.8
03.44,45.1
03.46,45.3
03.48,45.8
03.50,46.1
03.52,45.8
03.54,45.1
03.56,44.8
03.58,46.1
04.00,45.8
04.02,46.3
04.04,45.1
04.06,45.3
04.08,46.1
04.10,45.6
04.12,45.8
04.14,45.6
04.18,44.8
04.20,45.8
04.22,45.6
04.24,45.3
04.26,44.6
04.28,45.3
04.30,46.1
04.32,45.3
04.34,45.8
04.36,45.6
04.38,45.3
04.40,45.6
04.42,45.8
04.44,46.1
04.48,44.8
04.50,45.3
04.52,45.8
04.56,46.1
04.58,45.6
05.00,45.1
05.02,45.6
05.04,45.3
05.06,45.1
05.08,44.8
05.10,45.1
05.12,44.6
05.14,44.8
05.16,45.6
05.20,45.1
05.22,45.3
05.24,45.6
05.26,45.3
05.28,45.8
05.30,45.1
05.34,46.1
05.36,45.8
05.38,44.8
05.40,45.1
05.42,45.8
05.44,44.6
05.46,45.3
05.48,44.8
05.50,44.6
05.52,45.6
05.54,45.3
05.56,45.6
06.00,45.8
06.02,45.1
06.04,45.3
06.06,46.1
06.08,45.3
06.10,44.8
06.12,45.3
06.14,45.8
06.16,45.1
06.18,44.6
06.20,44.4
06.22,44.8
06.24,45.3
06.28,45.1
06.32,45.6
06.34,44.8
06.40,45.3
06.42,45.1
06.44,45.6
06.46,45.1
06.48,44.8
06.50,44.6
06.52,45.1
06.54,44.8
06.58,45.6
07.00,45.1
07.02,44.8
07.04,44.6
07.06,44.4
07.08,45.3
07.10,45.6
07.12,44.8
07.16,45.1
07.18,45.3
07.20,45.1
07.22,44.4
07.24,44.8
07.28,45.3
07.30,45.1
07.32,44.8
07.36,44.8
07.38,45.1
07.40,44.4
07.42,44.6
07.46,44.8
07.48,45.1
07.56,44.6
07.58,45.3
08.00,44.6
08.02,45.1
08.04,44.8
08.06,45.3
08.08,44.8
08.10,45.1
08.12,44.8
08.16,45.6
08.18,44.6
08.20,44.8
08.24,45.3
08.26,45.1
08.28,44.4
08.32,44.1
08.38,44.8
08.40,44.1
08.42,44.4
08.46,44.8
08.48,44.6
08.50,44.8
08.52,44.6
08.54,45.1
08.56,44.4
08.58,45.1
09.00,44.6
09.02,44.8
09.04,45.1
09.06,44.8
09.08,45.1
09.10,44.4
09.12,45.1
09.14,44.1
09.16,44.4
09.18,44.1
09.20,44.4
09.22,44.6
09.24,43.4
09.26,43.9
09.32,44.6
09.34,43.6
09.36,44.1
09.40,43.9
09.42,44.6
09.46,44.8
09.48,43.9
09.50,44.1
09.52,43.9
09.54,44.1
09.56,44.6
09.58,44.1
10.02,44.4
10.04,44.1
10.06,44.8
10.08,44.1
10.10,43.6
10.12,44.1
10.16,44.4
10.18,43.9
10.20,43.4
10.22,43.9
10.24,44.6
10.26,43.6
10.28,44.1
10.30,44.4
10.32,44.6
10.34,44.1
10.36,44.4
10.38,44.1
10.40,43.9
10.42,43.1
10.44,43.4
10.46,44.4
10.48,44.6
10.50,44.4
10.54,43.9
10.56,43.4
11.00,43.9
11.02,43.6
11.04,43.9
11.06,43.4
11.08,44.4
11.10,43.9
11.12,43.6
11.14,43.9
11.16,44.1
11.18,43.9
11.22,44.6
11.26,44.8
11.28,43.9
11.30,44.1
11.32,43.9
11.34,44.1
11.36,43.6
11.38,44.4
11.40,43.6
11.42,44.4
11.44,43.4
11.48,43.6
11.54,44.4
11.58,43.9
12.00,44.1
12.02,44.6
12.04,43.6
12.08,44.4
12.10,43.6
12.12,43.1
12.14,43.6
12.18,43.9
12.20,44.4
12.22,43.6
12.24,44.4
12.26,44.1
12.30,43.6
12.34,43.9
12.36,44.4
12.38,44.1
12.40,43.6
12.42,44.1
12.44,43.4
12.46,43.6
12.48,43.4
12.50,44.4
12.52,43.9
12.54,43.6
12.56,43.9
12.58,43.6
13.00,44.1
13.04,43.6
13.06,43.4
13.08,43.6
13.10,43.9
13.12,44.1
13.14,43.9
13.16,44.1
13.18,43.1
13.20,43.4
13.22,43.1
13.24,43.4
13.34,43.9
13.36,42.9
13.38,43.6
13.42,43.1
13.48,42.6
13.50,43.6
13.54,42.9
13.58,44.1
14.00,43.6
14.08,43.1
14.12,44.1
14.14,43.6
14.16,43.4
14.18,43.6
14.20,43.9
14.22,43.4
14.24,43.6
14.26,43.4
14.28,43.9
14.30,43.6
14.34,43.4
14.36,43.1
14.38,43.4
14.44,43.1
14.52,43.6
14.54,42.9
14.56,43.4
14.58,42.4
15.00,42.9
15.02,43.4
15.04,42.9
15.06,42.4
15.08,43.4
15.10,43.6
